orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,vq_id,vq_groups,head_deadline,slack,model,deadlines
1,0,1769172835.562,8.4982,27,32,59,0.0511,0.0427,0.0451,1,0,100,0.5861,7.5494,7.5494,478.6437,1769172844.64724,12.2,10,82,0.016,5,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172835.5726,8.6548,27,32,59,0.0455,0.0439,0.0467,1,0,100,0.5684,7.7003,7.7003,486.344,1769172844.79692,12.05,10,83,0.016,5,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172835.5832,8.783,27,32,59,0.0537,0.0432,0.0453,1,0,100,0.5653,7.8367,7.8367,494.1807,1769172844.93257,11.9,10,84,0.016,5,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172835.5939,8.9283,27,32,59,0.0586,0.0431,0.0433,1,0,100,0.5656,7.9869,7.9869,502.1676,1769172845.08872,11.76,10,85,0.016,5,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172835.7469,8.911,27,32,59,0.0455,0.044,0.0458,1,0,100,0.5558,7.9566,7.9566,510.1242,1769172845.21424,11.63,10,86,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172835.8445,8.9756,27,32,59,0.046,0.0431,0.0438,1,0,100,0.5471,8.0216,8.0216,518.1458,1769172845.36816,11.49,10,87,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172835.9592,9.1231,27,22,49,0.0563,0.0432,0.0436,1,0,100,0.4069,8.1794,8.1794,526.3252,1769172845.49057,11.36,10,88,0.001,4,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172835.9157,9.0359,27,33,60,0.0508,0.0439,0.0443,1,0,100,0.551,8.0867,8.0867,534.4119,1769172845.50419,11.24,10,89,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172835.9698,9.2898,27,31,58,0.0538,0.044,0.0451,1,0,100,0.5566,8.3436,8.3436,542.7555,1769172845.8173,11.11,10,90,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172835.9845,9.4093,27,31,58,0.0559,0.0425,0.044,1,0,100,0.5576,8.4652,8.4652,551.2207,1769172845.95212,10.99,10,91,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172836.1343,9.4041,27,32,59,0.0463,0.042,0.0439,1,0,100,0.5508,8.4504,8.4504,559.6711,1769172846.09021,10.87,10,92,0,2,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172836.1695,9.5019,27,32,59,0.05,0.0429,0.0436,1,0,100,0.5684,8.552,8.552,568.2231,1769172846.24601,10.75,10,93,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172836.2057,9.6047,27,32,59,0.0498,0.0438,0.0449,1,0,100,0.5535,8.6544,8.6544,576.8775,1769172846.36501,10.64,10,94,0.001,4,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172836.2179,9.7234,27,32,59,0.055,0.0442,0.0449,1,0,100,0.5577,8.7784,8.7784,585.6559,1769172846.49998,10.53,10,95,0.001,4,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172836.2878,9.8154,27,32,59,0.056,0.0442,0.0449,1,0,100,0.5593,8.8713,8.8713,594.5272,1769172846.66778,10.42,10,96,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172836.3551,9.8879,27,32,59,0.053,0.0446,0.0447,1,0,100,0.5551,8.9409,8.9409,603.4681,1769172846.79879,10.31,10,97,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172836.4356,9.9433,27,32,59,0.0531,0.0423,0.0439,1,0,100,0.5594,8.9963,8.9963,612.4644,1769172846.93926,10.2,10,98,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172836.4462,10.081,27,32,59,0.054,0.0453,0.0468,1,0,100,0.5587,9.135,9.135,621.5995,1769172847.08719,10.1,10,99,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172836.4632,10.2002,27,32,59,0.0559,0.0448,0.0454,1,0,100,0.5582,9.2561,9.2561,630.8556,1769172847.22243,10,10,100,0.001,4,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172836.505,10.3072,27,32,59,0.0567,0.0439,0.0443,1,0,100,0.5614,9.3639,9.3639,640.2195,1769172847.37655,9.9,10,101,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172836.5705,10.3937,27,32,59,0.0534,0.0436,0.0442,1,0,100,0.5606,9.4471,9.4471,649.6667,1769172847.52959,9.8,10,102,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172836.704,10.4072,27,32,59,0.0554,0.0434,0.0455,1,0,100,0.5606,9.4626,9.4626,659.1293,1769172847.67282,9.71,10,103,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172836.7683,10.4892,27,32,59,0.0457,0.0446,0.0448,1,0,100,0.5526,9.535,9.535,668.6643,1769172847.8111,9.62,10,104,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172836.8975,10.5124,27,32,59,0.0546,0.0407,0.0451,1,0,100,0.5567,9.567,9.567,678.2313,1769172847.96751,9.52,10,105,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172836.9795,10.5995,27,32,59,0.0477,0.0436,0.0438,1,0,100,0.5549,9.6472,9.6472,687.8784,1769172848.1349,9.43,10,106,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172836.9899,10.7325,27,32,59,0.0531,0.0434,0.0445,1,0,100,0.5579,9.7856,9.7856,697.664,1769172848.28139,9.35,10,107,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172837.0002,10.8777,27,32,59,0.0466,0.0427,0.0428,1,0,100,0.5472,9.9243,9.9243,707.5883,1769172848.42614,9.26,10,108,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172837.0106,11.0066,27,32,59,0.0556,0.042,0.044,1,0,100,0.556,10.0622,10.0622,717.6506,1769172848.57438,9.17,10,109,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172837.021,11.1568,27,32,59,0.0561,0.0413,0.0438,1,0,100,0.5596,10.2129,10.2129,727.8635,1769172848.73832,9.09,10,110,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172837.0313,11.2901,27,32,59,0.049,0.0438,0.0447,1,0,100,0.5532,10.3391,10.3391,738.2026,1769172848.8755,9.01,10,111,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172837.0416,11.4241,27,32,59,0.0543,0.0436,0.0466,1,0,100,0.5609,10.4784,10.4784,748.6809,1769172849.02759,8.93,10,112,0.001,3,0,0,13.52,15,0,398,1769172836.562,-7.447,meta-llama/Llama-3.2-1B-Instruct,"1769172836.562, 1769172836.573, 1769172836.583, 1769172836.594, 1769172836.747"
1,0,1769172837.1812,11.4252,27,32,59,0.0502,0.0435,0.045,1,0,100,0.5576,10.4754,10.4754,759.1564,1769172849.1657,8.85,10,113,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172837.3175,11.4464,27,32,59,0.0533,0.0434,0.0463,1,0,100,0.5591,10.4997,10.4997,769.6561,1769172849.32415,8.77,10,114,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172837.4274,11.5059,27,24,51,0.0459,0.0433,0.0434,1,0,100,0.4288,10.5518,10.5518,780.2079,1769172849.36879,8.7,10,115,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172837.4865,11.5788,27,32,59,0.0493,0.0446,0.0447,1,0,100,0.5535,10.6282,10.6282,790.836,1769172849.62026,8.62,10,116,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172837.6727,11.5391,27,32,59,0.0539,0.0445,0.0447,1,0,100,0.5569,10.593,10.593,801.4291,1769172849.77068,8.55,10,117,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172837.6831,11.6792,27,31,58,0.0543,0.0443,0.0444,1,0,100,0.5542,10.7334,10.7334,812.1625,1769172849.91831,8.47,10,118,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172837.6964,11.8107,27,32,59,0.0564,0.0435,0.0441,1,0,100,0.561,10.8671,10.8671,823.0296,1769172850.0708,8.4,10,119,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172837.731,11.9286,27,32,59,0.0542,0.0429,0.0442,1,0,100,0.5563,10.9828,10.9828,834.0124,1769172850.21745,8.33,10,120,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172837.9504,11.8487,27,32,59,0.051,0.0443,0.0449,1,0,100,0.5534,10.8997,10.8997,844.9121,1769172850.35369,8.26,10,121,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172837.9912,11.953,27,32,59,0.0556,0.0432,0.044,1,0,100,0.5581,11.0086,11.0086,855.9207,1769172850.50369,8.2,10,122,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172838.0853,12.0225,27,32,59,0.0542,0.0446,0.0448,1,0,100,0.5594,11.0767,11.0767,866.9974,1769172850.66875,8.13,10,123,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172838.0957,12.1612,27,32,59,0.0543,0.0436,0.044,1,0,100,0.5599,11.2155,11.2155,878.2129,1769172850.81923,8.06,10,124,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172838.1284,12.2603,27,32,59,0.0586,0.0416,0.0434,1,0,100,0.5644,11.3189,11.3189,889.5318,1769172850.95408,8,10,125,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172838.228,12.3281,27,32,59,0.0527,0.04,0.0451,1,0,100,0.556,11.3809,11.3809,900.9127,1769172851.11343,7.94,10,126,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172838.2384,12.4571,27,32,59,0.0494,0.0427,0.0429,1,0,100,0.5561,11.5064,11.5064,912.4191,1769172851.25263,7.87,10,127,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172838.2487,12.5993,27,32,59,0.0471,0.0446,0.0452,1,0,100,0.5464,11.6464,11.6464,924.0655,1769172851.39643,7.81,10,128,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172838.261,12.7281,27,32,59,0.0541,0.0431,0.0435,1,0,100,0.5561,11.7822,11.7822,935.8477,1769172851.54622,7.75,10,129,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172838.3605,12.7842,27,32,59,0.0483,0.043,0.0443,1,0,100,0.5523,11.8326,11.8326,947.6803,1769172851.69803,7.69,10,130,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172838.3709,12.9143,27,32,59,0.0572,0.0435,0.0446,1,0,100,0.562,11.9714,11.9714,959.6517,1769172851.84828,7.63,10,131,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172838.4045,13.0427,27,32,59,0.0567,0.0411,0.0423,1,0,100,0.5686,12.0995,12.0995,971.7512,1769172852.02335,7.58,10,132,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172838.4363,13.1419,27,32,59,0.0492,0.0439,0.044,1,0,100,0.5529,12.1912,12.1912,983.9424,1769172852.13263,7.52,10,133,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172838.5596,13.18,27,32,59,0.0509,0.0424,0.0441,1,0,100,0.5596,12.2309,12.2309,996.1733,1769172852.30779,7.46,10,134,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172838.5699,13.2987,27,32,59,0.0451,0.0441,0.0448,1,0,100,0.5489,12.3438,12.3438,1008.5171,1769172852.41999,7.41,10,135,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172838.6386,13.3848,27,32,59,0.0527,0.0427,0.0447,1,0,100,0.5607,12.4376,12.4376,1020.9547,1769172852.58518,7.35,10,136,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172838.7028,13.4545,27,32,59,0.0436,0.0448,0.0449,1,0,100,0.5459,12.4981,12.4981,1033.4528,1769172852.70389,7.3,10,137,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172838.7131,13.591,27,32,59,0.0456,0.0444,0.0445,1,0,100,0.5462,12.6366,12.6366,1046.0894,1769172852.85234,7.25,10,138,0.001,4,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172838.8288,13.6297,27,32,59,0.054,0.0442,0.0447,1,0,100,0.5588,12.6837,12.6837,1058.7731,1769172853.01831,7.19,10,139,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172838.8572,13.7515,27,32,59,0.0522,0.0437,0.0454,1,0,100,0.5543,12.8036,12.8036,1071.5767,1769172853.16395,7.14,10,140,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172839.0749,13.6806,27,33,60,0.0543,0.0451,0.0462,1,0,100,0.5588,12.7349,12.7349,1084.3116,1769172853.31548,7.09,10,141,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172839.1165,13.7995,27,32,59,0.055,0.0447,0.0524,1,0,100,0.5672,12.8545,12.8545,1097.1661,1769172853.48467,7.04,10,142,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172839.1272,13.9215,27,32,59,0.0466,0.0456,0.053,1,0,100,0.5593,12.968,12.968,1110.1342,1769172853.60923,6.99,10,143,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172839.2281,13.9619,27,32,59,0.0546,0.0443,0.0539,1,0,100,0.5767,13.0166,13.0166,1123.1507,1769172853.76958,6.94,10,144,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172839.388,14.4106,27,0,27,,,,1,,,0.054,13.4646,13.4646,1136.6153,1769172853.85333,6.9,10,145,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172839.241,14.1001,27,32,59,0.0632,0.0448,0.0449,1,0,100,0.5655,13.1633,13.1633,1149.7786,1769172853.90757,6.85,10,146,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172839.3262,14.1716,27,32,59,0.0565,0.0433,0.0435,1,0,100,0.5553,13.2281,13.2281,1163.0067,1769172854.05631,6.8,10,147,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172839.3769,14.2546,27,32,59,0.0451,0.0428,0.0438,1,0,100,0.5452,13.2997,13.2997,1176.3064,1769172854.17739,6.76,10,148,0.001,3,0,0,13.52,15,0,558,1769172838.673,-10.467,meta-llama/Llama-3.2-1B-Instruct,"1769172838.673, 1769172838.683, 1769172838.696, 1769172838.731, 1769172838.950"
1,0,1769172839.3998,14.5408,27,32,59,0.0486,0.042,0.044,1,0,100,0.56,13.5894,13.5894,1189.8958,1769172854.50392,6.71,10,149,0,2,0,0,13.52,15,0,713,1769172840.422,-13.763,meta-llama/Llama-3.2-1B-Instruct,"1769172840.422, 1769172840.433, 1769172840.555, 1769172840.598, 1769172840.608"
1,0,1769172839.4115,14.6807,27,32,59,0.0451,0.0421,0.0439,1,0,100,0.5516,13.7258,13.7258,1203.6216,1769172854.64493,6.67,10,150,0,2,0,0,13.52,15,0,713,1769172840.422,-13.763,meta-llama/Llama-3.2-1B-Instruct,"1769172840.422, 1769172840.433, 1769172840.555, 1769172840.598, 1769172840.608"
1,0,1769172839.4222,14.8223,27,31,58,0.0528,0.0436,0.0456,1,0,100,0.5543,13.8751,13.8751,1217.4968,1769172854.79985,6.62,10,151,0,2,0,0,13.52,15,0,713,1769172840.422,-13.763,meta-llama/Llama-3.2-1B-Instruct,"1769172840.422, 1769172840.433, 1769172840.555, 1769172840.598, 1769172840.608"
1,0,1769172839.6084,15.2266,27,0,27,,,,1,,,0.0467,14.2733,14.2733,1231.77,1769172854.88238,6.58,10,152,0.001,3,0,0,13.52,15,0,713,1769172840.422,-13.763,meta-llama/Llama-3.2-1B-Instruct,"1769172840.422, 1769172840.433, 1769172840.555, 1769172840.598, 1769172840.608"
1,0,1769172839.4331,14.9633,27,32,59,0.0496,0.0435,0.0438,1,0,100,0.5519,14.0129,14.0129,1245.783,1769172854.94911,6.54,10,153,0.001,3,0,0,13.52,15,0,713,1769172840.422,-13.763,meta-llama/Llama-3.2-1B-Instruct,"1769172840.422, 1769172840.433, 1769172840.555, 1769172840.598, 1769172840.608"
1,0,1769172839.5549,15.0025,27,32,59,0.0503,0.0439,0.0443,1,0,100,0.5597,14.0529,14.0529,1259.8358,1769172855.12399,6.49,10,154,0.001,3,0,0,13.52,15,0,713,1769172840.422,-13.763,meta-llama/Llama-3.2-1B-Instruct,"1769172840.422, 1769172840.433, 1769172840.555, 1769172840.598, 1769172840.608"
1,0,1769172839.7189,15.3998,27,0,27,,,,1,,,0.0476,14.4474,14.4474,1274.2832,1769172855.16687,6.45,10,155,0.001,3,0,0,13.52,15,0,713,1769172840.422,-13.763,meta-llama/Llama-3.2-1B-Instruct,"1769172840.422, 1769172840.433, 1769172840.555, 1769172840.598, 1769172840.608"
1,0,1769172839.5976,15.0931,27,32,59,0.0529,0.0435,0.0444,1,0,100,0.5546,14.1459,14.1459,1288.4291,1769172855.25341,6.41,10,156,0.001,3,0,0,13.52,15,0,713,1769172840.422,-13.763,meta-llama/Llama-3.2-1B-Instruct,"1769172840.422, 1769172840.433, 1769172840.555, 1769172840.598, 1769172840.608"
1,0,1769172839.6572,15.325,27,32,59,0.048,0.0443,0.0444,1,0,100,0.5391,14.3731,14.3731,1302.8022,1769172855.52316,6.37,10,157,0,2,0,0,13.52,15,0,713,1769172840.422,-13.763,meta-llama/Llama-3.2-1B-Instruct,"1769172840.422, 1769172840.433, 1769172840.555, 1769172840.598, 1769172840.608"
1,0,1769172839.7292,15.519,27,32,59,0.0505,0.0444,0.0523,1,0,100,0.5558,14.5695,14.5695,1317.3717,1769172855.80504,6.33,10,158,0,2,0,0,13.52,15,0,713,1769172840.422,-13.763,meta-llama/Llama-3.2-1B-Instruct,"1769172840.422, 1769172840.433, 1769172840.555, 1769172840.598, 1769172840.608"
1,0,1769172839.7396,15.649,27,32,59,0.0554,0.0436,0.0517,1,0,100,0.5655,14.7044,14.7044,1332.0761,1769172855.9556,6.29,10,159,0,2,0,0,13.52,15,0,713,1769172840.422,-13.763,meta-llama/Llama-3.2-1B-Instruct,"1769172840.422, 1769172840.433, 1769172840.555, 1769172840.598, 1769172840.608"
